Geo Code,Geo Name,Line Number
"59150112746","59152746",4669268
"59150112747","59152747",4671515
"59150112748","59152748",4673762
"59150112749","59152749",4676009
"59150112750","59152750",4678256
"59150112751","59152751",4680503
"59150112752","59152752",4682750
"59150112756","59152756",4684997
"59150112757","59152757",4687244
"59150112758","59152758",4689491
"59150112759","59152759",4691738
"59150112760","59152760",4693985
"59150112761","59152761",4696232
"59150112762","59152762",4698479
"59150112763","59152763",4700726
"59150112764","59152764",4702973
"59150112765","59152765",4705220
"59150112766","59152766",4707467
"59150112767","59152767",4709714
"59150112768","59152768",4711961
"59150112774","59152774",4714208
"59150112775","59152775",4716455
"59150112776","59152776",4718702
"59150113391","59153391",4720949
"59150113427","59153427",4723196
"59150113428","59153428",4725443
"59150113456","59153456",4727690
"59150113457","59153457",4729937
"59150113537","59153537",4732184
"59150113538","59153538",4734431
"59150113603","59153603",4736678
"59150113606","59153606",4738925
"59150113607","59153607",4741172
"59150113608","59153608",4743419
"59150113609","59153609",4745666
"59150113610","59153610",4747913
"59150113611","59153611",4750160
"59150113612","59153612",4752407
"59150113613","59153613",4754654
"59150113614","59153614",4756901
"59150113615","59153615",4759148
"5915015","Richmond",4761395
"59150150992","59150992",4763642
"59150150993","59150993",4765889
"59150150994","59150994",4768136
"59150150995","59150995",4770383
"59150150996","59150996",4772630
"59150150997","59150997",4774877
"59150150998","59150998",4777124
"59150151002","59151002",4779371
"59150151008","59151008",4781618
"59150151013","59151013",4783865
"59150151014","59151014",4786112
"59150151015","59151015",4788359
"59150151016","59151016",4790606
"59150151017","59151017",4792853
"59150151018","59151018",4795100
"59150151019","59151019",4797347
"59150151020","59151020",4799594
"59150151022","59151022",4801841
"59150151023","59151023",4804088
"59150151024","59151024",4806335
"59150151025","59151025",4808582
"59150151026","59151026",4810829
"59150151027","59151027",4813076
"59150151028","59151028",4815323
"59150151029","59151029",4817570
"59150151030","59151030",4819817
"59150151031","59151031",4822064
"59150151032","59151032",4824311
"59150151033","59151033",4826558
"59150151034","59151034",4828805
"59150151035","59151035",4831052
"59150151036","59151036",4833299
"59150151037","59151037",4835546
"59150151038","59151038",4837793
"59150151039","59151039",4840040
"59150151040","59151040",4842287
"59150151041","59151041",4844534
"59150151042","59151042",4846781
"59150151043","59151043",4849028
"59150151044","59151044",4851275
"59150151045","59151045",4853522
"59150151046","59151046",4855769
"59150151048","59151048",4858016
"59150151049","59151049",4860263
"59150151050","59151050",4862510
"59150151051","59151051",4864757
"59150151053","59151053",4867004
"59150151057","59151057",4869251
"59150151058","59151058",4871498
"59150151059","59151059",4873745
"59150151061","59151061",4875992
"59150151062","59151062",4878239
"59150151063","59151063",4880486
"59150151064","59151064",4882733
"59150151065","59151065",4884980
"59150151066","59151066",4887227
"59150151067","59151067",4889474
"59150151068","59151068",4891721
"59150151072","59151072",4893968
"59150151073","59151073",4896215
"59150151074","59151074",4898462
"59150151075","59151075",4900709
"59150151076","59151076",4902956
"59150151077","59151077",4905203
"59150151078","59151078",4907450
"59150151079","59151079",4909697
"59150151080","59151080",4911944
"59150151081","59151081",4914191
"59150151082","59151082",4916438
"59150151083","59151083",4918685
"59150151084","59151084",4920932
"59150151085","59151085",4923179
"59150151086","59151086",4925426
"59150151087","59151087",4927673
"59150151088","59151088",4929920
"59150151089","59151089",4932167
"59150151090","59151090",4934414
"59150151091","59151091",4936661
"59150151092","59151092",4938908
"59150151093","59151093",4941155
"59150151094","59151094",4943402
"59150151095","59151095",4945649
"59150151097","59151097",4947896
"59150151098","59151098",4950143
"59150151099","59151099",4952390
"59150151100","59151100",4954637
"59150151101","59151101",4956884
"59150151102","59151102",4959131
"59150151103","59151103",4961378
"59150151104","59151104",4963625
"59150151105","59151105",4965872
"59150151106","59151106",4968119
"59150151107","59151107",4970366
"59150151108","59151108",4972613
"59150151112","59151112",4974860
"59150151113","59151113",4977107
"59150151116","59151116",4979354
"59150151117","59151117",4981601
"59150151118","59151118",4983848
"59150151121","59151121",4986095
"59150151122","59151122",4988342
"59150151123","59151123",4990589
"59150151124","59151124",4992836
"59150151125","59151125",4995083
"59150151126","59151126",4997330
"59150151127","59151127",4999577
"59150151128","59151128",5001824
"59150151129","59151129",5004071
"59150151130","59151130",5006318
"59150151131","59151131",5008565
"59150151132","59151132",5010812
"59150151133","59151133",5013059
"59150151134","59151134",5015306
"59150151135","59151135",5017553
"59150151136","59151136",5019800
"59150151137","59151137",5022047
"59150151138","59151138",5024294
"59150151139","59151139",5026541
"59150151141","59151141",5028788
"59150151142","59151142",5031035
"59150151143","59151143",5033282
"59150151145","59151145",5035529
"59150151146","59151146",5037776
"59150151147","59151147",5040023
"59150151148","59151148",5042270
"59150151149","59151149",5044517
"59150151150","59151150",5046764
"59150151151","59151151",5049011
"59150151152","59151152",5051258
"59150151153","59151153",5053505
"59150151154","59151154",5055752
"59150151155","59151155",5057999
"59150151156","59151156",5060246
"59150151157","59151157",5062493
"59150151158","59151158",5064740
"59150151159","59151159",5066987
"59150151160","59151160",5069234
"59150151161","59151161",5071481
"59150151162","59151162",5073728
"59150151163","59151163",5075975
"59150151164","59151164",5078222
"59150151165","59151165",5080469
"59150151166","59151166",5082716
"59150151167","59151167",5084963
"59150151168","59151168",5087210
"59150151169","59151169",5089457
"59150151170","59151170",5091704
"59150151171","59151171",5093951
"59150151172","59151172",5096198
"59150151173","59151173",5098445
"59150151174","59151174",5100692
"59150151175","59151175",5102939
"59150151176","59151176",5105186
"59150151177","59151177",5107433
"59150151178","59151178",5109680
"59150151179","59151179",5111927
"59150151180","59151180",5114174
"59150151182","59151182",5116421
"59150151195","59151195",5118668
"59150151196","59151196",5120915
"59150151197","59151197",5123162
"59150152812","59152812",5125409
"59150152813","59152813",5127656
"59150152814","59152814",5129903
"59150152816","59152816",5132150
"59150152817","59152817",5134397
"59150153099","59153099",5136644
"59150153102","59153102",5138891
"59150153103","59153103",5141138
"59150153104","59153104",5143385
"59150153105","59153105",5145632
"59150153106","59153106",5147879
"59150153107","59153107",5150126
"59150153108","59153108",5152373
"59150153110","59153110",5154620
"59150153111","59153111",5156867
"59150153113","59153113",5159114
"59150153114","59153114",5161361
"59150153121","59153121",5163608
"59150153122","59153122",5165855
"59150153342","59153342",5168102
"59150153343","59153343",5170349
"59150153344","59153344",5172596
"59150153345","59153345",5174843
"59150153350","59153350",5177090
"59150153351","59153351",5179337
"59150153352","59153352",5181584
"59150153398","59153398",5183831
"59150153408","59153408",5186078
"59150153409","59153409",5188325
"59150153410","59153410",5190572
"59150153411","59153411",5192819
"59150153412","59153412",5195066
"59150153450","59153450",5197313
"59150153451","59153451",5199560
"59150153452","59153452",5201807
"59150153453","59153453",5204054
"59150153484","59153484",5206301
"59150153485","59153485",5208548
"59150153486","59153486",5210795
"59150153487","59153487",5213042
"59150153489","59153489",5215289
"59150153528","59153528",5217536
"59150153529","59153529",5219783
"59150153530","59153530",5222030
"59150153551","59153551",5224277
"59150153602","59153602",5226524
"59150153616","59153616",5228771
"59150153617","59153617",5231018
"59150153618","59153618",5233265
"59150153619","59153619",5235512
"59150153620","59153620",5237759
"59150153621","59153621",5240006
"59150153622","59153622",5242253
"59150153623","59153623",5244500
"59150153624","59153624",5246747
"59150153625","59153625",5248994
"59150153626","59153626",5251241
"59150153627","59153627",5253488
"59150153628","59153628",5255735
"59150153629","59153629",5257982
"59150153630","59153630",5260229
"59150153631","59153631",5262476
"59150153632","59153632",5264723
"59150153701","59153701",5266970
"59150153702","59153702",5269217
"59150153703","59153703",5271464
"59150153704","59153704",5273711
"59150153705","59153705",5275958
"59150153706","59153706",5278205
"59150153707","59153707",5280452
"59150153708","59153708",5282699
"59150153709","59153709",5284946
"59150153794","59153794",5287193
"59150153795","59153795",5289440
"59150153796","59153796",5291687
"59150153797","59153797",5293934
"59150153798","59153798",5296181
"59150153878","59153878",5298428
"59150153879","59153879",5300675
"59150153921","59153921",5302922
"59150153922","59153922",5305169
"59150153945","59153945",5307416
"59150153946","59153946",5309663
"59150153948","59153948",5311910
"59150153949","59153949",5314157
"59150153950","59153950",5316404
"5915020","Greater Vancouver A",5318651
"59150200936","59150936",5320898
"59150200937","59150937",5323145
"59150200938","59150938",5325392
"59150200939","59150939",5327639
"59150200940","59150940",5329886
"59150200941","59150941",5332133
"59150200942","59150942",5334380
"59150200945","59150945",5336627
"59150200946","59150946",5338874
"59150200947","59150947",5341121
"59150200948","59150948",5343368
"59150201624","59151624",5345615
"59150203569","59153569",5347862
"59150203594","59153594",5350109
"59150203731","59153731",5352356
"59150203980","59153980",5354603
"59150203981","59153981",5356850
"59150204033","59154033",5359097
"59150204034","59154034",5361344
"59150204035","59154035",5363591
"59150204036","59154036",5365838
"5915022","Vancouver",5368085
"59150220307","59150307",5370332
"59150220308","59150308",5372579
"59150220309","59150309",5374826
"59150220310","59150310",5377073
"59150220311","59150311",5379320
"59150220312","59150312",5381567
"59150220313","59150313",5383814
"59150220328","59150328",5386061
"59150220329","59150329",5388308
"59150220330","59150330",5390555
"59150220331","59150331",5392802
"59150220332","59150332",5395049
"59150220333","59150333",5397296
"59150220334","59150334",5399543
"59150220335","59150335",5401790
"59150220336","59150336",5404037
"59150220337","59150337",5406284
"59150220338","59150338",5408531
"59150220339","59150339",5410778
"59150220340","59150340",5413025
"59150220341","59150341",5415272
"59150220342","59150342",5417519
"59150220343","59150343",5419766
"59150220344","59150344",5422013
"59150220345","59150345",5424260
"59150220346","59150346",5426507
"59150220347","59150347",5428754
"59150220348","59150348",5431001
"59150220349","59150349",5433248
"59150220350","59150350",5435495
"59150220351","59150351",5437742
"59150220352","59150352",5439989
"59150220353","59150353",5442236
"59150220354","59150354",5444483
"59150220355","59150355",5446730
"59150220356","59150356",5448977
"59150220357","59150357",5451224
"59150220358","59150358",5453471
"59150220359","59150359",5455718
"59150220360","59150360",5457965
"59150220361","59150361",5460212
"59150220362","59150362",5462459
"59150220363","59150363",5464706
"59150220364","59150364",5466953
"59150220365","59150365",5469200
"59150220366","59150366",5471447
"59150220367","59150367",5473694
"59150220368","59150368",5475941
"59150220369","59150369",5478188
"59150220370","59150370",5480435
"59150220371","59150371",5482682
"59150220372","59150372",5484929
"59150220373","59150373",5487176
"59150220375","59150375",5489423
"59150220376","59150376",5491670
"59150220377","59150377",5493917
"59150220378","59150378",5496164
"59150220379","59150379",5498411
"59150220380","59150380",5500658
"59150220381","59150381",5502905
"59150220382","59150382",5505152
"59150220383","59150383",5507399
"59150220384","59150384",5509646
"59150220385","59150385",5511893
"59150220386","59150386",5514140
"59150220387","59150387",5516387
"59150220388","59150388",5518634
"59150220389","59150389",5520881
"59150220390","59150390",5523128
"59150220391","59150391",5525375
"59150220392","59150392",5527622
"59150220393","59150393",5529869
"59150220394","59150394",5532116
"59150220395","59150395",5534363
"59150220396","59150396",5536610
"59150220397","59150397",5538857
"59150220398","59150398",5541104
"59150220399","59150399",5543351
"59150220400","59150400",5545598
"59150220401","59150401",5547845
"59150220402","59150402",5550092
"59150220403","59150403",5552339
"59150220404","59150404",5554586
"59150220405","59150405",5556833
"59150220406","59150406",5559080
"59150220407","59150407",5561327
"59150220408","59150408",5563574
"59150220409","59150409",5565821
"59150220410","59150410",5568068
"59150220412","59150412",5570315
"59150220414","59150414",5572562
"59150220415","59150415",5574809
"59150220416","59150416",5577056
"59150220417","59150417",5579303
"59150220419","59150419",5581550
"59150220420","59150420",5583797
"59150220421","59150421",5586044
"59150220422","59150422",5588291
"59150220423","59150423",5590538
"59150220424","59150424",5592785
"59150220425","59150425",5595032
"59150220426","59150426",5597279
"59150220427","59150427",5599526
"59150220428","59150428",5601773
"59150220429","59150429",5604020
"59150220430","59150430",5606267
"59150220431","59150431",5608514
"59150220432","59150432",5610761
"59150220433","59150433",5613008
"59150220434","59150434",5615255
"59150220435","59150435",5617502
"59150220436","59150436",5619749
"59150220437","59150437",5621996
"59150220438","59150438",5624243
"59150220439","59150439",5626490
"59150220440","59150440",5628737
"59150220441","59150441",5630984
"59150220442","59150442",5633231
"59150220443","59150443",5635478
"59150220444","59150444",5637725
"59150220445","59150445",5639972
"59150220446","59150446",5642219
"59150220447","59150447",5644466
"59150220448","59150448",5646713
"59150220449","59150449",5648960
"59150220450","59150450",5651207
"59150220451","59150451",5653454
"59150220452","59150452",5655701
"59150220453","59150453",5657948
"59150220454","59150454",5660195
"59150220455","59150455",5662442
"59150220457","59150457",5664689
"59150220459","59150459",5666936
"59150220460","59150460",5669183
"59150220461","59150461",5671430
"59150220462","59150462",5673677
"59150220463","59150463",5675924
"59150220465","59150465",5678171
"59150220466","59150466",5680418
"59150220468","59150468",5682665
"59150220469","59150469",5684912
"59150220470","59150470",5687159
"59150220471","59150471",5689406
"59150220472","59150472",5691653
"59150220473","59150473",5693900
"59150220474","59150474",5696147
"59150220475","59150475",5698394
"59150220476","59150476",5700641
"59150220477","59150477",5702888
"59150220478","59150478",5705135
"59150220479","59150479",5707382
"59150220480","59150480",5709629
"59150220481","59150481",5711876
"59150220482","59150482",5714123
"59150220483","59150483",5716370
"59150220484","59150484",5718617
"59150220485","59150485",5720864
"59150220486","59150486",5723111
"59150220487","59150487",5725358
"59150220488","59150488",5727605
"59150220489","59150489",5729852
"59150220490","59150490",5732099
"59150220491","59150491",5734346
"59150220492","59150492",5736593
"59150220493","59150493",5738840
"59150220494","59150494",5741087
"59150220495","59150495",5743334
"59150220496","59150496",5745581
"59150220497","59150497",5747828
"59150220498","59150498",5750075
"59150220499","59150499",5752322
"59150220500","59150500",5754569
"59150220503","59150503",5756816
"59150220504","59150504",5759063
"59150220505","59150505",5761310
"59150220506","59150506",5763557
"59150220507","59150507",5765804
"59150220508","59150508",5768051
"59150220509","59150509",5770298
"59150220510","59150510",5772545
"59150220511","59150511",5774792
"59150220512","59150512",5777039
"59150220513","59150513",5779286
"59150220514","59150514",5781533
"59150220515","59150515",5783780
"59150220516","59150516",5786027
"59150220517","59150517",5788274
"59150220518","59150518",5790521
"59150220519","59150519",5792768
"59150220520","59150520",5795015
"59150220521","59150521",5797262
"59150220522","59150522",5799509
"59150220523","59150523",5801756
"59150220524","59150524",5804003
"59150220525","59150525",5806250
"59150220526","59150526",5808497
"59150220527","59150527",5810744
"59150220528","59150528",5812991
"59150220529","59150529",5815238
"59150220530","59150530",5817485
"59150220531","59150531",5819732
"59150220532","59150532",5821979
"59150220533","59150533",5824226
"59150220534","59150534",5826473
"59150220535","59150535",5828720
"59150220536","59150536",5830967
"59150220537","59150537",5833214
"59150220538","59150538",5835461
"59150220539","59150539",5837708
"59150220540","59150540",5839955
"59150220541","59150541",5842202
"59150220542","59150542",5844449
"59150220543","59150543",5846696
"59150220544","59150544",5848943
"59150220545","59150545",5851190
"59150220546","59150546",5853437
"59150220547","59150547",5855684
"59150220548","59150548",5857931
"59150220549","59150549",5860178
"59150220550","59150550",5862425
"59150220551","59150551",5864672
"59150220552","59150552",5866919
"59150220553","59150553",5869166
"59150220554","59150554",5871413
"59150220555","59150555",5873660
"59150220556","59150556",5875907
"59150220557","59150557",5878154
"59150220558","59150558",5880401
"59150220559","59150559",5882648
"59150220560","59150560",5884895
"59150220561","59150561",5887142
"59150220562","59150562",5889389
"59150220563","59150563",5891636
"59150220564","59150564",5893883
"59150220565","59150565",5896130
"59150220566","59150566",5898377
"59150220567","59150567",5900624
"59150220568","59150568",5902871
"59150220569","59150569",5905118
"59150220570","59150570",5907365
"59150220571","59150571",5909612
"59150220572","59150572",5911859
"59150220573","59150573",5914106
"59150220575","59150575",5916353
"59150220577","59150577",5918600
"59150220578","59150578",5920847
"59150220579","59150579",5923094
"59150220580","59150580",5925341
"59150220581","59150581",5927588
"59150220582","59150582",5929835
"59150220583","59150583",5932082
"59150220584","59150584",5934329
"59150220585","59150585",5936576
"59150220586","59150586",5938823
"59150220587","59150587",5941070
"59150220588","59150588",5943317
"59150220589","59150589",5945564
"59150220590","59150590",5947811
"59150220591","59150591",5950058
"59150220592","59150592",5952305
"59150220593","59150593",5954552
"59150220594","59150594",5956799
"59150220595","59150595",5959046
"59150220596","59150596",5961293
"59150220597","59150597",5963540
"59150220598","59150598",5965787
"59150220599","59150599",5968034
"59150220600","59150600",5970281
"59150220601","59150601",5972528
"59150220602","59150602",5974775
"59150220603","59150603",5977022
"59150220604","59150604",5979269
"59150220605","59150605",5981516
"59150220606","59150606",5983763
"59150220607","59150607",5986010
"59150220608","59150608",5988257
"59150220609","59150609",5990504
"59150220610","59150610",5992751
"59150220611","59150611",5994998
"59150220612","59150612",5997245
"59150220613","59150613",5999492
"59150220614","59150614",6001739
"59150220615","59150615",6003986
"59150220616","59150616",6006233
"59150220617","59150617",6008480
"59150220618","59150618",6010727
"59150220619","59150619",6012974
"59150220620","59150620",6015221
"59150220621","59150621",6017468
"59150220622","59150622",6019715
"59150220623","59150623",6021962
"59150220624","59150624",6024209
"59150220625","59150625",6026456
"59150220626","59150626",6028703
"59150220627","59150627",6030950
"59150220628","59150628",6033197
"59150220629","59150629",6035444
"59150220630","59150630",6037691
"59150220631","59150631",6039938
"59150220632","59150632",6042185
"59150220633","59150633",6044432
"59150220634","59150634",6046679
"59150220635","59150635",6048926
"59150220636","59150636",6051173
"59150220637","59150637",6053420
"59150220638","59150638",6055667
"59150220639","59150639",6057914
"59150220640","59150640",6060161
"59150220641","59150641",6062408
"59150220642","59150642",6064655
"59150220643","59150643",6066902
"59150220644","59150644",6069149
"59150220645","59150645",6071396
"59150220646","59150646",6073643
"59150220647","59150647",6075890
"59150220648","59150648",6078137
"59150220649","59150649",6080384
"59150220650","59150650",6082631
"59150220651","59150651",6084878
"59150220652","59150652",6087125
"59150220653","59150653",6089372
"59150220654","59150654",6091619
"59150220655","59150655",6093866
"59150220656","59150656",6096113
"59150220657","59150657",6098360
"59150220658","59150658",6100607
"59150220659","59150659",6102854
"59150220660","59150660",6105101
"59150220661","59150661",6107348
"59150220662","59150662",6109595
"59150220663","59150663",6111842
"59150220664","59150664",6114089
"59150220665","59150665",6116336
"59150220666","59150666",6118583
"59150220667","59150667",6120830
"59150220668","59150668",6123077
"59150220669","59150669",6125324
"59150220670","59150670",6127571
"59150220671","59150671",6129818
"59150220672","59150672",6132065
"59150220673","59150673",6134312
"59150220674","59150674",6136559
"59150220675","59150675",6138806
"59150220676","59150676",6141053
"59150220677","59150677",6143300
"59150220678","59150678",6145547
"59150220679","59150679",6147794
"59150220680","59150680",6150041
"59150220681","59150681",6152288
"59150220682","59150682",6154535
"59150220683","59150683",6156782
"59150220684","59150684",6159029
"59150220685","59150685",6161276
"59150220686","59150686",6163523
"59150220687","59150687",6165770
"59150220688","59150688",6168017
"59150220689","59150689",6170264
"59150220690","59150690",6172511
"59150220691","59150691",6174758
"59150220692","59150692",6177005
"59150220693","59150693",6179252
"59150220694","59150694",6181499
"59150220695","59150695",6183746
"59150220696","59150696",6185993
"59150220697","59150697",6188240
"59150220698","59150698",6190487
"59150220699","59150699",6192734
"59150220700","59150700",6194981
"59150220701","59150701",6197228
"59150220702","59150702",6199475
"59150220703","59150703",6201722
"59150220704","59150704",6203969
"59150220705","59150705",6206216
"59150220706","59150706",6208463
"59150220707","59150707",6210710
"59150220708","59150708",6212957
"59150220709","59150709",6215204
"59150220710","59150710",6217451
"59150220711","59150711",6219698
"59150220712","59150712",6221945
"59150220713","59150713",6224192
"59150220714","59150714",6226439
"59150220715","59150715",6228686
"59150220716","59150716",6230933
"59150220717","59150717",6233180
"59150220718","59150718",6235427
"59150220719","59150719",6237674
"59150220720","59150720",6239921
"59150220721","59150721",6242168
"59150220722","59150722",6244415
"59150220723","59150723",6246662
"59150220724","59150724",6248909
"59150220725","59150725",6251156
"59150220726","59150726",6253403
"59150220727","59150727",6255650
"59150220728","59150728",6257897
"59150220729","59150729",6260144
"59150220730","59150730",6262391
"59150220731","59150731",6264638
"59150220732","59150732",6266885
"59150220733","59150733",6269132
"59150220734","59150734",6271379
"59150220735","59150735",6273626
"59150220736","59150736",6275873
"59150220737","59150737",6278120
"59150220738","59150738",6280367
"59150220739","59150739",6282614
"59150220740","59150740",6284861
"59150220741","59150741",6287108
"59150220742","59150742",6289355
"59150220743","59150743",6291602
"59150220744","59150744",6293849
"59150220745","59150745",6296096
"59150220746","59150746",6298343
"59150220747","59150747",6300590
"59150220748","59150748",6302837
"59150220749","59150749",6305084
"59150220750","59150750",6307331
"59150220751","59150751",6309578
"59150220752","59150752",6311825
"59150220753","59150753",6314072
"59150220754","59150754",6316319
"59150220755","59150755",6318566
"59150220756","59150756",6320813
"59150220757","59150757",6323060
"59150220758","59150758",6325307
"59150220759","59150759",6327554
"59150220760","59150760",6329801
"59150220761","59150761",6332048
"59150220762","59150762",6334295
"59150220763","59150763",6336542
"59150220777","59150777",6338789
"59150220779","59150779",6341036
"59150220780","59150780",6343283
"59150220782","59150782",6345530
"59150220784","59150784",6347777
"59150220785","59150785",6350024
"59150220786","59150786",6352271
"59150220787","59150787",6354518
"59150220788","59150788",6356765
"59150220790","59150790",6359012
"59150220791","59150791",6361259
"59150220792","59150792",6363506
"59150220793","59150793",6365753
"59150220795","59150795",6368000
"59150220816","59150816",6370247
"59150220817","59150817",6372494
"59150220819","59150819",6374741
"59150220820","59150820",6376988
"59150220821","59150821",6379235
"59150220822","59150822",6381482
"59150220823","59150823",6383729
"59150220824","59150824",6385976
"59150220827","59150827",6388223
"59150220828","59150828",6390470
"59150220831","59150831",6392717
"59150220832","59150832",6394964
"59150220837","59150837",6397211
"59150220840","59150840",6399458
"59150220841","59150841",6401705
"59150220845","59150845",6403952
"59150220846","59150846",6406199
"59150220850","59150850",6408446
"59150220859","59150859",6410693
"59150220861","59150861",6412940
"59150220863","59150863",6415187
"59150220864","59150864",6417434
"59150220865","59150865",6419681
"59150220866","59150866",6421928
"59150220871","59150871",6424175
"59150220872","59150872",6426422
"59150220873","59150873",6428669
"59150220874","59150874",6430916
"59150220875","59150875",6433163
"59150220876","59150876",6435410
"59150220877","59150877",6437657
"59150220878","59150878",6439904
"59150220879","59150879",6442151
"59150220880","59150880",6444398
"59150220881","59150881",6446645
"59150220882","59150882",6448892
"59150220883","59150883",6451139
"59150220884","59150884",6453386
"59150220885","59150885",6455633
"59150220886","59150886",6457880
"59150220887","59150887",6460127
"59150220888","59150888",6462374
"59150220889","59150889",6464621
"59150220890","59150890",6466868
"59150220891","59150891",6469115
"59150220892","59150892",6471362
"59150220893","59150893",6473609
"59150220894","59150894",6475856
"59150220895","59150895",6478103
"59150220896","59150896",6480350
"59150220897","59150897",6482597
"59150220898","59150898",6484844
"59150220899","59150899",6487091
"59150220900","59150900",6489338
"59150220901","59150901",6491585
"59150220902","59150902",6493832
"59150220903","59150903",6496079
"59150220904","59150904",6498326
"59150220905","59150905",6500573
"59150220906","59150906",6502820
"59150220907","59150907",6505067
"59150220908","59150908",6507314
"59150220909","59150909",6509561
"59150220910","59150910",6511808
"59150220911","59150911",6514055
"59150220912","59150912",6516302
"59150220913","59150913",6518549
"59150220914","59150914",6520796
"59150220915","59150915",6523043
"59150220916","59150916",6525290
"59150220917","59150917",6527537
"59150220918","59150918",6529784
"59150220919","59150919",6532031
"59150220920","59150920",6534278
"59150220922","59150922",6536525
"59150220923","59150923",6538772
"59150220924","59150924",6541019
"59150220925","59150925",6543266
"59150220926","59150926",6545513
"59150220927","59150927",6547760
"59150220928","59150928",6550007
"59150220929","59150929",6552254
"59150220930","59150930",6554501
"59150220931","59150931",6556748
"59150220932","59150932",6558995
"59150220933","59150933",6561242
"59150220934","59150934",6563489
"59150220935","59150935",6565736
"59150220953","59150953",6567983
"59150220954","59150954",6570230
"59150220955","59150955",6572477
"59150220956","59150956",6574724
"59150220957","59150957",6576971
"59150220958","59150958",6579218
"59150220959","59150959",6581465
"59150220960","59150960",6583712
"59150220961","59150961",6585959
"59150220962","59150962",6588206
"59150220963","59150963",6590453
"59150220964","59150964",6592700
"59150220965","59150965",6594947
"59150220966","59150966",6597194
"59150220967","59150967",6599441
"59150220968","59150968",6601688
"59150220969","59150969",6603935
"59150220970","59150970",6606182
"59150220971","59150971",6608429
"59150220972","59150972",6610676
"59150220973","59150973",6612923
"59150220974","59150974",6615170
"59150220975","59150975",6617417
"59150220976","59150976",6619664
"59150220977","59150977",6621911
"59150220978","59150978",6624158
"59150220979","59150979",6626405
"59150220980","59150980",6628652
"59150220981","59150981",6630899
"59150220982","59150982",6633146
"59150220983","59150983",6635393
"59150220984","59150984",6637640
"59150220985","59150985",6639887
"59150220986","59150986",6642134
"59150220987","59150987",6644381
"59150221198","59151198",6646628
"59150221199","59151199",6648875
"59150221200","59151200",6651122
"59150221201","59151201",6653369
"59150221202","59151202",6655616
"59150221203","59151203",6657863
"59150221204","59151204",6660110
"59150221205","59151205",6662357
"59150221206","59151206",6664604
"59150221207","59151207",6666851
"59150221208","59151208",6669098
"59150221209","59151209",6671345
"59150221211","59151211",6673592
"59150221213","59151213",6675839
"59150221214","59151214",6678086
"59150221215","59151215",6680333
"59150221216","59151216",6682580
"59150221217","59151217",6684827
"59150221219","59151219",6687074
"59150221220","59151220",6689321
"59150221221","59151221",6691568
"59150221222","59151222",6693815
"59150221223","59151223",6696062
"59150221224","59151224",6698309
"59150221225","59151225",6700556
"59150221226","59151226",6702803
"59150221227","59151227",6705050
"59150221228","59151228",6707297
"59150221229","59151229",6709544
"59150221230","59151230",6711791
"59150221231","59151231",6714038
"59150221234","59151234",6716285
"59150221236","59151236",6718532
"59150221351","59151351",6720779
"59150221352","59151352",6723026
"59150221353","59151353",6725273
"59150221354","59151354",6727520
"59150221355","59151355",6729767
"59150221356","59151356",6732014
"59150221357","59151357",6734261
"59150221358","59151358",6736508
"59150221359","59151359",6738755
"59150221360","59151360",6741002
"59150221361","59151361",6743249
"59150221362","59151362",6745496
"59150221363","59151363",6747743
"59150221364","59151364",6749990
"59150221365","59151365",6752237
"59150221366","59151366",6754484
"59150221367","59151367",6756731
"59150221368","59151368",6758978
"59150221369","59151369",6761225
"59150221370","59151370",6763472
"59150221371","59151371",6765719
"59150221372","59151372",6767966
"59150221373","59151373",6770213
"59150221407","59151407",6772460
"59150221408","59151408",6774707
"59150221409","59151409",6776954
"59150221410","59151410",6779201
"59150221411","59151411",6781448
"59150221412","59151412",6783695
"59150221413","59151413",6785942
"59150221414","59151414",6788189
"59150221415","59151415",6790436
"59150221416","59151416",6792683
"59150221417","59151417",6794930
"59150221418","59151418",6797177
"59150221419","59151419",6799424
"59150221420","59151420",6801671
"59150221423","59151423",6803918
"59150221424","59151424",6806165
"59150221425","59151425",6808412
"59150221426","59151426",6810659
"59150221427","59151427",6812906
"59150221428","59151428",6815153
"59150221429","59151429",6817400
"59150221430","59151430",6819647
"59150221432","59151432",6821894
"59150221433","59151433",6824141
"59150221434","59151434",6826388
"59150221435","59151435",6828635
"59150221436","59151436",6830882
"59150221437","59151437",6833129
"59150221438","59151438",6835376
"59150221439","59151439",6837623
"59150221440","59151440",6839870
"59150221441","59151441",6842117
"59150221442","59151442",6844364
"59150221443","59151443",6846611
"59150221444","59151444",6848858
"59150221448","59151448",6851105
"59150221449","59151449",6853352
"59150221450","59151450",6855599
"59150221451","59151451",6857846
"59150221452","59151452",6860093
"59150221453","59151453",6862340
"59150221454","59151454",6864587
"59150221455","59151455",6866834
"59150221456","59151456",6869081
"59150221457","59151457",6871328
"59150221458","59151458",6873575
"59150221459","59151459",6875822
"59150221460","59151460",6878069
"59150221461","59151461",6880316
"59150221463","59151463",6882563
"59150221464","59151464",6884810
"59150221465","59151465",6887057
"59150221467","59151467",6889304
"59150221469","59151469",6891551
"59150221470","59151470",6893798
"59150221471","59151471",6896045
"59150221472","59151472",6898292
"59150221473","59151473",6900539
"59150221474","59151474",6902786
"59150221475","59151475",6905033
"59150221476","59151476",6907280
"59150221477","59151477",6909527
